price,date,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,bed_bath_ratio,level_ratio,live_lot_ratio,relative_living_space,relative_lot_size,level_difference,waterfront_Duwamish,waterfront_Elliott Bay,waterfront_Lake Sammamish,waterfront_Lake Union,waterfront_Lake Washington,waterfront_Puget Sound
529900.0,735508,2.0,0,0,4,430.0,1961,0.0,2.2222222222222223,6.046511627906977,0.3213149522799576,800.0,1005.0,2170.0,0,0,0,0,0,0
1470000.0,735557,1.0,0,0,3,650.0,2003,0.0,1.6,3.6615384615384614,0.29737952694081854,1090.0,0.0,1730.0,0,0,0,0,0,0
725000.0,735446,1.0,0,0,4,740.0,1962,0.0,2.2857142857142856,1.9594594594594594,0.23297872340425532,210.0,400.0,710.0,0,0,0,0,0,0
335000.0,735662,1.0,0,0,4,0.0,1954,2015.0,1.5,0.0,0.12190207535764659,-480.0,189.0,1210.0,0,0,0,0,0,0
395300.0,735368,1.0,0,0,3,0.0,1955,0.0,2.0,0.0,0.16,-350.0,-950.0,1120.0,0,0,0,0,0,0
510000.0,735429,2.0,0,0,3,160.0,2004,0.0,1.4545454545454546,18.875,0.2382379382679053,160.0,3319.0,2860.0,0,0,0,0,0,0
203000.0,735635,1.0,0,0,4,0.0,1970,0.0,3.0,0.0,0.12266666666666666,-740.0,-500.0,920.0,0,0,0,0,0,0
248000.0,735571,1.0,0,0,3,0.0,1953,0.0,2.0,0.0,0.08432718949524154,-550.0,-3.0,700.0,0,0,0,0,0,0
265000.0,735625,2.0,0,0,3,0.0,1991,0.0,1.3333333333333333,0.0,0.35199556541019955,400.0,-315.0,2540.0,0,0,0,0,0,0
1000000.0,735722,1.5,0,0,4,0.0,1912,0.0,2.6666666666666665,0.0,0.4605263157894737,170.0,0.0,2100.0,0,0,0,0,0,0
1000000.0,735694,1.5,0,0,3,0.0,1949,0.0,3.0,0.0,0.06285714285714286,0.0,17250.0,1540.0,0,1,0,0,0,0
241400.0,735694,1.0,0,0,4,0.0,1990,0.0,1.5,0.0,0.1444851444851445,-130.0,2601.0,1420.0,0,0,0,0,0,0
309950.0,735669,1.0,0,0,4,0.0,1966,0.0,2.2857142857142856,0.0,0.14393488187413142,110.0,2051.0,1450.0,0,0,0,0,0,0
294010.0,735471,1.0,0,0,3,720.0,1945,0.0,1.7142857142857142,1.1527777777777777,0.38205570618683754,450.0,-59.0,110.0,0,0,0,0,0,0
345000.0,735583,2.0,0,0,4,0.0,1984,0.0,1.3333333333333333,0.0,0.19851116625310175,-30.0,-453.0,1920.0,0,0,1,0,0,0
625000.0,735722,2.0,0,0,4,0.0,1984,0.0,1.3333333333333333,0.0,0.19851116625310175,-30.0,-453.0,1920.0,0,0,1,0,0,0
559000.0,735674,1.0,0,0,3,0.0,2003,0.0,1.0,0.0,0.3688888888888889,-10.0,-1080.0,1660.0,0,0,0,0,0,0
866000.0,735421,2.0,0,0,3,0.0,2004,0.0,1.2307692307692308,0.0,0.40772532188841204,70.0,1586.0,3990.0,0,0,0,0,0,0
770000.0,735358,1.5,0,0,4,540.0,1939,0.0,1.5,3.3518518518518516,0.41228070175438597,180.0,-300.0,1270.0,0,0,0,0,0,0
259950.0,735460,1.0,0,0,4,0.0,1968,0.0,2.0,0.0,0.17247987734764278,-550.0,0.0,1350.0,0,0,0,0,0,0
352000.0,735668,1.0,0,0,3,1270.0,1968,0.0,1.8181818181818181,1.3464566929133859,0.3029070949379955,740.0,0.0,440.0,0,0,0,0,0,0
2470000.0,735408,2.0,0,0,3,1830.0,1940,0.0,1.0526315789473684,2.4918032786885247,0.48482549317147194,2380.0,5043.0,2730.0,0,0,0,0,0,0
395000.0,735543,1.0,0,0,3,0.0,1966,0.0,1.5,0.0,0.15544041450777202,270.0,7.0,1590.0,0,0,0,0,0,0
276500.0,735673,1.5,0,0,4,0.0,1942,0.0,2.2857142857142856,0.0,0.21052631578947367,280.0,-1995.0,1400.0,1,0,0,0,0,0
530000.0,735526,1.5,0,0,3,0.0,1987,2007.0,1.3333333333333333,0.0,0.018683601164743647,-640.0,78934.0,1880.0,0,0,0,0,0,0
798000.0,735438,2.0,0,0,3,0.0,1987,0.0,1.2307692307692308,0.0,0.341130604288499,0.0,-398.0,3500.0,0,0,0,0,0,0
380000.0,735458,1.0,0,0,3,0.0,1986,0.0,1.0,0.0,0.2380125086865879,-10.0,312.0,1370.0,0,0,0,0,0,0
350000.0,735464,2.0,0,0,3,0.0,2001,0.0,1.6,0.0,0.2693376785200805,170.0,1193.0,2810.0,0,0,0,0,0,0
325000.0,735367,2.0,0,0,4,0.0,1990,0.0,1.2,0.0,0.3670028103818813,240.0,-1177.0,2220.0,0,0,0,0,0,1
336000.0,735690,2.0,0,0,4,0.0,1989,0.0,1.2,0.0,0.46383820619916466,0.0,519.0,2110.0,0,0,0,0,0,0
286900.0,735530,1.0,0,0,4,280.0,1974,0.0,1.3333333333333333,5.142857142857143,0.09979692486219902,-270.0,-17813.0,1160.0,0,0,0,0,0,0
472000.0,735506,1.0,0,0,4,450.0,1976,0.0,2.2222222222222223,2.9555555555555557,0.24568668046928915,0.0,-408.0,880.0,0,0,0,0,0,0
263000.0,735414,2.0,0,0,3,0.0,1985,0.0,1.7142857142857142,0.0,0.17407407407407408,-150.0,0.0,1410.0,0,0,0,0,0,0
565000.0,735430,1.0,0,2,4,1000.0,1965,0.0,1.0,1.11,0.5275,380.0,0.0,110.0,0,0,0,0,0,0
765000.0,735514,2.0,0,0,3,0.0,1992,0.0,1.2,0.0,0.319753671245855,-140.0,-721.0,2700.0,0,0,0,0,0,0
1520000.0,735456,1.0,0,4,4,0.0,1963,0.0,1.3333333333333333,0.0,0.2773939844829419,-360.0,253.0,2610.0,0,0,1,0,0,0
405000.0,735590,1.0,0,0,3,830.0,1981,0.0,1.5,1.0,0.20308294592610718,50.0,-1144.0,0.0,0,0,0,0,0,0
1100000.0,735715,2.0,0,0,3,0.0,2002,0.0,1.1428571428571428,0.0,0.28176829644244406,-130.0,-281.0,4570.0,0,0,1,0,0,0
555000.0,735487,1.0,0,0,4,1120.0,1979,0.0,1.0,2.357142857142857,0.01991947446492901,940.0,138217.0,1520.0,0,0,0,0,0,0
305000.0,735715,2.0,0,0,3,0.0,2006,0.0,1.2,0.0,0.4579067121729238,0.0,460.0,1610.0,0,0,0,0,0,0
289950.0,735477,1.0,0,0,3,350.0,1992,0.0,1.3333333333333333,3.9714285714285715,0.18569903948772679,0.0,1815.0,1040.0,0,0,0,0,0,0
487500.0,735458,2.0,0,0,3,1150.0,1999,0.0,1.4285714285714286,2.0695652173913044,0.01615767695631477,1420.0,7068.0,1230.0,0,0,0,0,0,0
96500.0,735535,1.0,0,0,3,0.0,1959,0.0,3.0,0.0,0.06947316185592589,0.0,2767.0,840.0,0,0,0,0,0,0
185000.0,735654,1.0,0,0,3,0.0,1959,0.0,3.0,0.0,0.06947316185592589,0.0,2767.0,840.0,0,0,0,0,0,0
150550.0,735472,1.5,0,0,3,0.0,1945,0.0,4.0,0.0,0.24253423527470713,240.0,-114.0,1470.0,1,0,0,0,0,0
339000.0,735408,1.5,0,0,3,500.0,1948,1988.0,2.0,3.94,0.4862204724409449,1410.0,0.0,1470.0,0,0,0,0,0,0
675000.0,735631,1.0,0,1,3,940.0,1950,0.0,2.2857142857142856,1.3617021276595744,0.3070539419087137,10.0,0.0,340.0,0,1,0,0,0,0
615000.0,735408,1.0,0,0,4,760.0,1924,0.0,1.7142857142857142,1.263157894736842,0.4215686274509804,60.0,0.0,200.0,0,0,0,0,0,0
837500.0,735388,2.0,0,0,4,0.0,1994,0.0,1.6,0.0,0.28969957081545067,580.0,1264.0,2700.0,0,0,0,0,0,0
250000.0,735464,1.0,0,0,3,0.0,1932,0.0,2.0,0.0,0.08027038445289396,-740.0,-751.0,950.0,0,0,0,0,0,0
583000.0,735409,2.0,0,0,3,0.0,1989,0.0,1.2,0.0,0.21979371316306484,-10.0,641.0,1790.0,0,0,1,0,0,0
499000.0,735480,3.0,0,0,3,0.0,2000,0.0,1.2,0.0,0.9317129629629629,70.0,-1362.0,1610.0,0,0,0,0,0,0
550000.0,735430,2.0,0,0,3,0.0,2001,0.0,1.2,0.0,0.36188369152970923,690.0,148.0,2290.0,0,0,0,0,0,0
400000.0,735500,1.0,0,0,4,0.0,1980,0.0,1.6,0.0,0.010621842816305753,410.0,50094.0,2170.0,0,0,0,0,0,0
990400.0,735648,2.0,0,0,3,0.0,2008,0.0,1.2,0.0,0.5125701732975347,280.0,-667.0,2100.0,0,0,0,0,0,0
600000.0,735466,1.5,0,0,3,0.0,1974,0.0,1.2,0.0,0.04438322620140802,120.0,0.0,2320.0,0,0,1,0,0,0
325000.0,735641,1.0,0,0,4,0.0,1954,0.0,2.0,0.0,0.1796023091725465,-220.0,-1548.0,1120.0,0,0,0,0,0,0
265000.0,735424,2.0,0,0,4,0.0,1991,0.0,1.2,0.0,0.255,170.0,0.0,1530.0,0,0,0,0,0,0
1620000.0,735606,1.0,0,3,5,1720.0,1960,0.0,1.2,1.0290697674418605,0.3727835932493057,-150.0,1937.0,50.0,0,0,0,0,0,0
347500.0,735666,1.0,0,0,3,0.0,1960,0.0,2.0,0.0,0.1412666107985155,-530.0,-395.0,1180.0,0,0,0,0,0,0
629000.0,735607,1.5,0,0,3,580.0,1912,1984.0,2.5,2.5344827586206895,0.6833333333333333,490.0,-1500.0,890.0,0,0,0,0,0,0
1090000.0,735422,1.5,0,0,3,0.0,1997,0.0,1.0,0.0,0.20811287477954143,-670.0,0.0,2360.0,0,0,0,0,0,0
397500.0,735414,2.0,0,0,3,0.0,1992,0.0,1.6,0.0,0.3270136149637358,420.0,575.0,2570.0,0,0,0,0,0,0
404500.0,735536,1.5,0,0,3,0.0,1909,0.0,2.0,0.0,0.34324324324324323,-710.0,500.0,1270.0,0,0,0,0,0,0
225000.0,735366,1.0,0,0,3,0.0,1967,0.0,2.0,0.0,0.16666666666666666,-10.0,-63.0,1250.0,0,0,0,0,0,0
267000.0,735731,1.0,0,0,3,900.0,1978,0.0,1.3333333333333333,1.788888888888889,0.25353535353535356,570.0,1390.0,710.0,0,0,0,0,0,0
800000.0,735395,2.0,0,3,4,570.0,1909,1989.0,1.0666666666666667,3.719298245614035,0.6725,-140.0,0.0,1550.0,0,1,0,0,0,0
339000.0,735639,2.0,0,0,3,0.0,2001,0.0,1.6,0.0,0.4191962995085285,180.0,-3458.0,2900.0,0,0,0,0,0,0
1850000.0,735703,1.0,1,4,3,1460.0,1981,0.0,1.6,1.6232876712328768,0.3199131306381557,750.0,-325.0,910.0,0,0,0,0,0,0
525000.0,735506,1.5,0,0,3,0.0,1923,0.0,5.0,0.0,0.3302373581011352,-140.0,51.0,1280.0,0,0,0,0,0,0
1150000.0,735512,2.0,0,0,3,830.0,2007,0.0,1.4285714285714286,4.240963855421687,0.6995818591186876,1090.0,229.0,2690.0,0,0,0,0,0,0
565000.0,735590,1.5,0,0,4,0.0,1921,0.0,1.0,0.0,0.2192,-80.0,0.0,1370.0,0,0,0,0,0,0
387000.0,735373,2.0,0,0,3,270.0,2012,0.0,0.8888888888888888,3.5555555555555554,0.9609375,100.0,-77.0,690.0,0,0,0,0,0,0
720000.0,735403,2.0,0,0,3,0.0,1987,0.0,1.6,0.0,0.07115777194517352,-420.0,-3829.0,2440.0,0,0,0,0,0,0
1500000.0,735425,2.0,0,2,3,990.0,1996,0.0,1.1428571428571428,3.4545454545454546,0.35490101400289714,320.0,299.0,2430.0,0,0,0,0,0,0
235000.0,735471,1.0,0,0,3,0.0,1936,0.0,2.0,0.0,0.11946960745700407,-400.0,993.0,910.0,0,1,0,0,0,0
365000.0,735614,1.0,0,0,3,0.0,1936,0.0,2.0,0.0,0.11946960745700407,-400.0,993.0,910.0,0,1,0,0,0,0
368250.0,735374,2.0,0,0,3,0.0,1988,0.0,1.2,0.0,0.2872795296632817,0.0,605.0,2150.0,0,0,1,0,0,0
580000.0,735550,2.0,0,0,3,0.0,1988,0.0,1.2,0.0,0.2872795296632817,0.0,605.0,2150.0,0,0,1,0,0,0
1100000.0,735431,2.0,1,4,3,580.0,1956,1991.0,1.2307692307692308,4.5,0.270935960591133,950.0,3049.0,2030.0,0,0,0,0,0,0
215000.0,735625,2.0,0,0,3,0.0,2004,0.0,1.6,0.0,0.4737544483985765,-1090.0,-904.0,2130.0,0,0,0,0,0,0
705000.0,735479,2.0,0,0,3,0.0,2001,0.0,1.3333333333333333,0.0,0.3380553766902769,0.0,0.0,3150.0,0,0,1,0,0,0
465000.0,735607,2.0,0,0,3,270.0,2005,0.0,1.3333333333333333,4.37037037037037,0.9415584415584416,0.0,0.0,910.0,0,0,0,0,0,0
650000.0,735589,1.5,0,0,3,500.0,1911,0.0,2.5,3.8,0.6857142857142857,880.0,-500.0,1400.0,0,0,0,0,0,0
335000.0,735435,1.0,0,0,4,1140.0,1963,0.0,1.7777777777777777,1.0,0.304,620.0,-500.0,0.0,0,0,0,0,0,0
640000.0,735716,1.5,0,0,4,0.0,1984,0.0,2.0,0.0,0.07252747252747253,-400.0,-4192.0,2310.0,0,0,0,0,1,0
638250.0,735660,2.0,0,0,3,0.0,1989,0.0,1.6,0.0,0.30638933864740314,40.0,42.0,2460.0,0,0,1,0,0,0
1460000.0,735523,2.0,0,2,3,560.0,1996,0.0,1.1428571428571428,6.5,0.29262175155019854,450.0,-1963.0,3080.0,0,0,0,0,0,0
842000.0,735430,1.0,0,0,3,0.0,1960,0.0,2.2857142857142856,0.0,0.22782152230971128,260.0,0.0,2170.0,0,0,0,0,0,0
499950.0,735514,1.0,0,0,3,1170.0,1970,0.0,1.3333333333333333,1.4615384615384615,0.4,1000.0,-3000.0,540.0,0,0,0,0,0,0
810000.0,735646,2.0,0,3,3,0.0,1985,0.0,1.6,0.0,0.1301019396295268,0.0,0.0,3280.0,0,0,1,0,0,0
310000.0,735655,2.0,0,0,4,0.0,1969,0.0,2.5,0.0,0.24227234753550542,1640.0,-428.0,2900.0,0,0,0,0,1,0
730000.0,735537,1.0,0,0,3,620.0,2014,0.0,1.2,2.4838709677419355,0.24520376887274378,1230.0,3389.0,920.0,0,0,0,0,0,0
637800.0,735550,1.5,0,0,4,830.0,1924,0.0,2.2857142857142856,1.7108433734939759,0.47368421052631576,320.0,0.0,590.0,0,0,0,0,0,0
225000.0,735635,1.5,0,0,4,0.0,1903,0.0,3.0,0.0,0.2791666666666667,100.0,0.0,1340.0,0,0,0,0,0,0
417500.0,735394,1.5,0,0,4,0.0,1941,0.0,4.0,0.0,0.1287037037037037,0.0,1440.0,1390.0,0,0,0,0,0,0
265000.0,735677,1.0,0,0,4,0.0,1972,0.0,2.0,0.0,0.15748031496062992,60.0,808.0,1600.0,0,0,0,0,0,0
550000.0,735439,2.0,0,0,3,0.0,1987,0.0,1.6,0.0,0.23609351606587584,40.0,-61.0,2050.0,0,0,1,0,0,0
625700.0,735624,1.0,0,0,5,0.0,1968,0.0,1.5,0.0,0.01607606417915116,560.0,121543.0,2570.0,0,0,0,0,0,0
595000.0,735446,2.0,0,0,3,0.0,1991,0.0,1.2,0.0,0.25007050860204943,70.0,2000.0,2660.0,0,0,0,0,0,0
270000.0,735428,1.0,0,0,4,0.0,1972,0.0,2.0,0.0,0.11428571428571428,-10.0,0.0,1540.0,0,0,0,0,0,0
739375.0,735432,2.0,0,0,4,500.0,1906,0.0,1.6666666666666667,4.28,0.825,1100.0,958.0,1640.0,0,0,0,0,0,0
357562.0,735422,2.0,0,0,3,0.0,2014,0.0,1.1428571428571428,0.0,1.1724806201550388,0.0,-58.0,1210.0,0,0,1,0,0,0
1010000.0,735395,2.0,0,0,3,0.0,1987,0.0,1.6,0.0,0.12866137421297563,-170.0,9308.0,3760.0,0,0,0,0,0,0
455000.0,735506,1.0,0,0,3,0.0,2004,0.0,1.1428571428571428,0.0,0.3149790013999067,-90.0,-553.0,1350.0,0,0,0,0,0,0
310000.0,735719,1.0,0,2,4,790.0,1969,0.0,2.2222222222222223,2.2911392405063293,0.2708333333333333,530.0,-60.0,1020.0,0,0,0,0,0,0
415000.0,735456,2.0,0,0,3,440.0,1967,0.0,1.0909090909090908,7.863636363636363,0.034973187223128935,1440.0,-106286.0,3020.0,0,0,0,0,0,0
452000.0,735464,1.0,0,2,3,0.0,1950,0.0,2.0,0.0,0.1654320987654321,-340.0,348.0,1340.0,0,0,0,0,0,0
810000.0,735611,1.0,0,0,3,0.0,1953,0.0,1.5,0.0,0.10396975425330812,-1670.0,6869.0,1760.0,0,0,0,0,0,0
730001.0,735380,1.0,0,0,5,830.0,1951,0.0,1.5,1.216867469879518,0.3873684210526316,80.0,-760.0,180.0,0,0,0,0,0,0
825000.0,735718,1.0,0,0,3,750.0,1989,0.0,1.3333333333333333,2.973333333333333,0.03439678655524262,0.0,-20521.0,1480.0,0,0,0,0,0,0
665000.0,735430,2.0,0,0,3,0.0,1996,0.0,1.2,0.0,0.5766666666666667,0.0,1226.0,1730.0,0,0,0,0,0,0
327500.0,735388,1.0,0,0,3,0.0,1968,0.0,2.2857142857142856,0.0,0.21153846153846154,-100.0,-2600.0,1650.0,0,0,0,0,0,0
699950.0,735442,2.0,0,0,4,0.0,1988,0.0,1.2,0.0,0.09304765586172621,390.0,4425.0,3370.0,0,0,1,0,0,0
424000.0,735442,2.0,0,0,3,0.0,1985,0.0,1.2,0.0,0.06343713956170703,-360.0,-1160.0,2200.0,0,0,0,0,0,0
657000.0,735409,1.5,0,0,4,760.0,1926,0.0,1.6,1.868421052631579,0.6459259259259259,620.0,0.0,660.0,0,0,0,0,0,0
445000.0,735431,1.0,0,0,3,280.0,1974,0.0,1.7142857142857142,4.321428571428571,0.13740317226115825,-600.0,900.0,930.0,0,0,0,0,0,0
450000.0,735445,2.0,0,0,3,480.0,2007,0.0,1.2,2.1875,2.0078740157480315,-80.0,-720.0,570.0,0,1,0,0,0,0
350000.0,735502,1.0,0,0,4,0.0,1964,0.0,3.0,0.0,0.15828303152246814,-270.0,-699.0,1180.0,0,0,0,0,0,0
460000.0,735549,2.0,0,0,3,0.0,1996,0.0,1.6,0.0,0.11864020077572439,-470.0,4972.0,2080.0,0,0,0,0,0,0
272000.0,735541,2.0,0,0,3,0.0,1993,0.0,1.7777777777777777,0.0,0.3051948051948052,300.0,-245.0,1880.0,0,0,0,0,0,0
535000.0,735618,2.0,0,0,3,0.0,2001,0.0,1.2,0.0,0.4527417027417027,-150.0,-70.0,2510.0,0,0,0,0,0,0
216500.0,735718,1.0,0,0,3,0.0,1969,0.0,2.0,0.0,0.20384615384615384,150.0,0.0,1060.0,0,0,0,0,0,0
325000.0,735654,2.0,0,0,3,0.0,1989,0.0,1.2,0.0,0.17394855042874643,220.0,29.0,2130.0,0,0,0,0,0,0
420200.0,735694,1.0,0,0,3,0.0,1968,0.0,1.7142857142857142,0.0,0.1813186813186813,-50.0,-520.0,1320.0,0,0,0,0,0,0
258000.0,735569,1.0,0,0,5,0.0,1951,0.0,1.7142857142857142,0.0,0.184070796460177,-250.0,0.0,1040.0,0,0,0,0,0,0
450000.0,735569,1.5,0,0,3,0.0,1917,1991.0,1.5,0.0,0.25555555555555554,-80.0,-900.0,1150.0,0,0,0,0,0,0
720168.0,735575,2.0,0,0,4,700.0,1926,0.0,1.7777777777777777,2.0285714285714285,0.5587770163415919,700.0,-46.0,720.0,0,0,0,0,0,0
652000.0,735508,1.5,0,0,5,800.0,1925,0.0,1.5,1.6625,0.426,120.0,0.0,530.0,0,0,0,0,0,0
569500.0,735444,2.0,0,0,3,0.0,1989,0.0,1.6,0.0,0.2837051406401552,200.0,-1715.0,2340.0,0,0,1,0,0,0
411000.0,735712,1.0,0,0,4,0.0,1963,0.0,2.2857142857142856,0.0,0.00769788701554631,700.0,268490.0,2250.0,0,0,0,0,0,0
524950.0,735372,1.0,0,0,3,600.0,1974,0.0,1.7142857142857142,2.15,0.49411764705882355,570.0,0.0,690.0,0,0,0,0,0,0
153000.0,735680,1.0,0,0,3,380.0,1942,0.0,2.0,2.0,0.11229314420803782,-200.0,11.0,380.0,0,0,0,0,0,0
338500.0,735610,2.0,0,0,3,0.0,1997,0.0,1.6,0.0,0.39109801996399934,-130.0,-389.0,2390.0,0,0,0,0,0,0
570000.0,735719,1.0,0,0,3,890.0,1975,0.0,1.7142857142857142,1.6853932584269662,0.26555555555555554,350.0,0.0,610.0,0,0,0,0,0,0
653000.0,735535,1.0,0,0,4,800.0,1950,1991.0,1.5,2.35,0.31794993474908056,1110.0,-211.0,1080.0,0,0,0,0,0,0
435000.0,735557,2.0,0,0,3,480.0,2008,0.0,0.8,2.25,1.2765957446808511,0.0,-859.0,600.0,0,0,0,0,0,0
207000.0,735563,1.0,0,0,4,0.0,1952,0.0,2.0,0.0,0.13848039215686275,70.0,2040.0,1130.0,1,0,0,0,0,0
540000.0,735439,1.0,0,2,4,0.0,1971,0.0,2.0,0.0,0.14933333333333335,-1920.0,-9440.0,1120.0,0,0,0,0,0,0
386000.0,735409,2.0,0,2,3,280.0,1965,0.0,1.7777777777777777,6.321428571428571,0.21392048419075446,-180.0,-147.0,1490.0,0,0,0,0,0,0
265000.0,735472,1.5,0,0,4,0.0,1969,0.0,2.2222222222222223,0.0,0.3219814241486068,400.0,-725.0,2600.0,0,0,0,0,0,0
250000.0,735605,2.0,0,0,3,310.0,2006,0.0,1.3333333333333333,2.3870967741935485,1.8356643356643356,-210.0,-490.0,430.0,0,0,0,0,0,0
1700000.0,735603,2.0,0,4,3,670.0,1970,2014.0,1.5,2.8805970149253732,0.3939393939393939,-70.0,330.0,1260.0,0,0,0,0,0,0
455000.0,735570,2.0,0,0,3,0.0,2009,0.0,1.6,0.0,0.3876706661150186,-229.0,1.0,2811.0,0,0,0,0,0,0
1800000.0,735380,2.0,0,3,3,0.0,2000,0.0,1.2307692307692308,0.0,0.3123076923076923,840.0,-800.0,4060.0,0,0,0,0,0,0
759000.0,735536,1.0,0,3,3,1130.0,1941,0.0,1.5,1.0,0.3138888888888889,0.0,1200.0,0.0,0,0,0,0,0,0
970000.0,735683,2.0,0,0,3,0.0,1990,0.0,1.4545454545454546,0.0,0.05957664272842196,610.0,-6517.0,4430.0,0,0,0,0,0,0
690000.0,735472,1.0,0,0,4,1000.0,1978,0.0,1.3333333333333333,1.43,0.2918217845562628,-120.0,-2100.0,430.0,0,0,0,0,0,0
789900.0,735422,1.0,0,0,4,1670.0,1987,0.0,1.2,1.0479041916167664,0.1359840954274354,520.0,5546.0,80.0,0,0,0,0,0,0
447500.0,735675,1.5,0,0,3,0.0,1926,0.0,2.0,0.0,0.23137254901960785,200.0,0.0,1180.0,0,0,0,0,0,0
440000.0,735397,1.0,0,0,3,790.0,1974,0.0,1.7777777777777777,1.5443037974683544,0.26534653465346536,190.0,-256.0,430.0,0,0,0,0,0,0
278000.0,735702,1.0,0,0,3,0.0,1994,0.0,1.5,0.0,0.15791500834510205,-240.0,-881.0,1230.0,0,0,0,0,0,0
980000.0,735428,1.5,0,0,3,1000.0,1904,1994.0,2.0,1.75,0.4583333333333333,1230.0,1842.0,750.0,0,0,0,0,0,0
245000.0,735414,1.0,0,0,3,440.0,1996,0.0,1.0909090909090908,1.9545454545454546,0.0915686412622385,-250.0,6601.0,420.0,0,0,0,0,0,0
287000.0,735527,1.0,0,0,3,0.0,1971,0.0,2.0,0.0,0.10021786492374728,-490.0,0.0,1150.0,0,0,0,0,0,0
435000.0,735387,1.0,0,0,3,1110.0,1988,0.0,1.7142857142857142,1.0,0.0167095696156799,90.0,55322.0,0.0,0,0,0,0,0,0
585000.0,735429,2.0,0,0,4,0.0,1989,0.0,1.2,0.0,0.17536355859709152,-360.0,1518.0,2050.0,0,0,0,0,0,0
616000.0,735415,1.0,0,0,3,0.0,1957,0.0,2.2857142857142856,0.0,0.29079712624016424,220.0,669.0,1700.0,0,0,0,0,0,0
203000.0,735613,1.0,0,0,4,510.0,1978,0.0,1.7142857142857142,2.156862745098039,0.17888888888888888,0.0,1000.0,590.0,0,0,0,0,0,0
860000.0,735724,2.0,0,0,3,930.0,1920,2009.0,1.4545454545454546,1.924731182795699,0.7083333333333334,1360.0,-40.0,860.0,0,0,0,0,0,0
833000.0,735687,1.0,0,2,3,1020.0,1973,0.0,1.6,1.1470588235294117,0.17257683215130024,-440.0,1847.0,150.0,0,0,0,0,0,0
565000.0,735578,2.0,0,0,3,0.0,2003,0.0,1.4545454545454546,0.0,0.3981913652275379,210.0,1287.0,2730.0,0,0,0,0,1,0
572500.0,735641,2.0,0,0,3,0.0,1991,0.0,1.2,0.0,0.3281064698906312,-10.0,-2797.0,2490.0,0,0,0,0,0,0
254000.0,735369,1.0,0,0,3,0.0,1955,0.0,2.0,0.0,0.3565525383707202,0.0,-33.0,1510.0,0,0,0,0,0,0
1530000.0,735690,3.0,0,4,5,0.0,1971,0.0,0.9411764705882353,0.0,0.22476190476190477,1710.0,1000.0,4720.0,0,0,0,0,0,0
900000.0,735619,2.0,0,0,3,0.0,2003,0.0,1.3333333333333333,0.0,0.0174931129476584,1230.0,436.0,3810.0,0,0,0,0,1,0
899000.0,735655,2.0,0,0,3,0.0,1996,0.0,1.2,0.0,0.5227882037533512,-130.0,-270.0,1950.0,0,0,0,0,0,0
560000.0,735712,1.0,0,0,5,0.0,1943,0.0,1.5,0.0,0.21666666666666667,70.0,0.0,1300.0,0,0,0,0,0,0
512500.0,735661,1.0,0,0,3,430.0,1976,0.0,1.7142857142857142,2.744186046511628,0.22361111111111112,90.0,-773.0,750.0,0,0,0,0,0,0
775000.0,735652,1.5,0,0,5,860.0,1924,0.0,1.6,1.372093023255814,0.408,500.0,0.0,320.0,0,0,0,0,0,0
200000.0,735395,1.0,0,0,5,0.0,1953,0.0,2.0,0.0,0.14893617021276595,-260.0,-500.0,700.0,0,0,0,0,0,0
172000.0,735445,1.0,0,0,4,250.0,1943,0.0,3.0,2.88,0.20638297872340425,-590.0,100.0,470.0,0,0,0,0,0,0
219900.0,735375,1.0,0,0,2,0.0,1956,0.0,3.0,0.0,0.15166666666666667,-180.0,-957.0,910.0,0,0,0,0,0,0
641200.0,735425,1.0,0,0,3,0.0,1952,0.0,3.0,0.0,0.11618984983009975,-560.0,2.0,1060.0,0,0,0,0,0,0
473000.0,735429,2.0,0,0,4,0.0,1982,0.0,1.5384615384615385,0.0,0.30277777777777776,340.0,-444.0,2180.0,0,0,0,0,0,0
540000.0,735415,1.0,0,0,3,650.0,1984,0.0,1.7142857142857142,2.1538461538461537,0.2139874739039666,310.0,-2372.0,750.0,0,0,1,0,0,0
295000.0,735722,1.0,0,0,3,0.0,1945,0.0,2.0,0.0,0.16666666666666666,-790.0,500.0,750.0,0,0,0,0,0,0
370000.0,735381,1.0,0,0,4,0.0,1908,0.0,3.0,0.0,0.34843205574912894,-680.0,824.0,800.0,0,0,0,0,0,0
1730000.0,735428,1.5,0,1,3,1110.0,1906,0.0,1.7777777777777777,2.126126126126126,0.43375,460.0,0.0,1250.0,0,0,0,0,0,0
275000.0,735362,1.0,0,0,3,0.0,1922,0.0,2.0,0.0,0.02880411132063742,-50.0,2955.0,1390.0,0,0,0,0,0,0
89000.0,735520,1.0,0,0,4,0.0,1969,0.0,3.0,0.0,0.18947368421052632,0.0,1346.0,900.0,0,0,0,0,0,0
175000.0,735450,1.5,0,0,4,0.0,1975,0.0,1.1428571428571428,0.0,0.10714285714285714,-180.0,-2926.0,1050.0,0,0,0,0,0,0
490000.0,735647,1.0,0,2,4,810.0,1989,0.0,1.2,1.9753086419753085,0.20252100840336135,-680.0,-2.0,790.0,0,0,0,0,0,0
342400.0,735368,2.0,0,0,3,0.0,1986,0.0,1.3333333333333333,0.0,0.122533748701973,-1480.0,3651.0,1180.0,0,0,0,0,0,0
